lamda	 Trans	 TransPhase	 Ref	 RefPhase
608.000010 3.306312e-09 -97.811699 1.000000 -51.035383 
610.000010 3.056126e-09 -98.650582 1.000000 -51.732549 
612.000010 2.833176e-09 -99.481842 1.000000 -52.423017 
614.000010 2.634003e-09 -100.305657 1.000000 -53.106960 
616.000010 2.455651e-09 -101.122202 1.000000 -53.784539 
618.000010 2.295585e-09 -101.931643 1.000000 -54.455914 
620.000010 2.151622e-09 -102.734138 1.000000 -55.121234 
622.000010 2.021880e-09 -103.529840 1.000000 -55.780643 
624.000010 1.904732e-09 -104.318897 1.000000 -56.434281 
626.000010 1.798764e-09 -105.101451 1.000000 -57.082281 
628.000010 1.702749e-09 -105.877637 1.000000 -57.724770 
630.000010 1.615615e-09 -106.647588 1.000000 -58.361873 
632.000010 1.536429e-09 -107.411430 1.000000 -58.993707 
634.000010 1.464369e-09 -108.169285 1.000000 -59.620388 
636.000010 1.398717e-09 -108.921272 1.000000 -60.242026 
638.000010 1.338841e-09 -109.667505 1.000000 -60.858727 
640.000010 1.284183e-09 -110.408095 1.000000 -61.470595 
642.000010 1.234251e-09 -111.143149 1.000000 -62.077728 
644.000010 1.188609e-09 -111.872771 1.000000 -62.680223 
646.000010 1.146871e-09 -112.597060 1.000000 -63.278174 
648.000010 1.108696e-09 -113.316114 1.000000 -63.871669 
650.000010 1.073778e-09 -114.030027 1.000000 -64.460796 
652.000010 1.041846e-09 -114.738892 1.000000 -65.045640 
654.000010 1.012659e-09 -115.442797 1.000000 -65.626282 
656.000010 9.860019e-10 -116.141828 1.000000 -66.202803 
658.000010 9.616812e-10 -116.836069 1.000000 -66.775279 
660.000010 9.395253e-10 -117.525603 1.000000 -67.343784 
662.000010 9.193802e-10 -118.210508 1.000000 -67.908393 
664.000010 9.011083e-10 -118.890863 1.000000 -68.469175 
666.000010 8.845863e-10 -119.566741 1.000000 -69.026200 
668.000010 8.697041e-10 -120.238217 1.000000 -69.579533 
670.000010 8.563631e-10 -120.905361 1.000000 -70.129241 
672.000010 8.444752e-10 -121.568245 1.000000 -70.675387 
674.000010 8.339618e-10 -122.226935 1.000000 -71.218032 
676.000010 8.247529e-10 -122.881497 1.000000 -71.757237 
678.000010 8.167863e-10 -123.531998 1.000000 -72.293059 
680.000010 8.100069e-10 -124.178499 1.000000 -72.825557 
682.000010 8.043661e-10 -124.821063 1.000000 -73.354786 
684.000010 7.998215e-10 -125.459749 1.000000 -73.880801 
686.000010 7.963358e-10 -126.094617 1.000000 -74.403654 
688.000010 7.938771e-10 -126.725725 1.000000 -74.923398 
690.000010 7.924182e-10 -127.353128 1.000000 -75.440084 
692.000010 7.919362e-10 -127.976882 1.000000 -75.953760 
694.000010 7.924126e-10 -128.597041 1.000000 -76.464475 
696.000010 7.938327e-10 -129.213657 1.000000 -76.972277 
698.000010 7.961854e-10 -129.826783 1.000000 -77.477212 
700.000010 7.994634e-10 -130.436469 1.000000 -77.979326 
